Datum (MEZ),Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion
2024-11-10T09:30+01:00,25077.55759,12700.56774,101.9
2024-11-10T09:45+01:00,25227.53174,13203.06966,88.36
2024-11-10T10:00+01:00,25329.08268,13507.63831,111.6
2024-11-10T10:15+01:00,25175.02962,13794.75063,102.2
2024-11-10T10:30+01:00,25108.04071,14083.60414,82.43
2024-11-10T10:45+01:00,25126.57319,14392.17802,72.57
2024-11-10T11:00+01:00,25120.94175,14657.13302,108.5
2024-11-10T11:15+01:00,25176.04459,14835.41044,99.6
2024-11-10T11:30+01:00,25246.42308,14949.45847,78.35
2024-11-10T11:45+01:00,25326.68092,15003.64718,70.09
2024-11-10T12:00+01:00,25255.59405,14951.5309,105.8
2024-11-10T12:15+01:00,25194.84795,15002.2533,92.4
2024-11-10T12:30+01:00,25214.18169,15064.56252,86.7
2024-11-10T12:45+01:00,25180.01402,15012.77281,74.07
2024-11-10T13:00+01:00,25246.47033,14932.78829,89.4
2024-11-10T13:15+01:00,25191.79417,14724.68598,88.3
2024-11-10T13:30+01:00,25295.00139,14373.06832,89.2
2024-11-10T13:45+01:00,25379.42361,14055.22152,100.55
2024-11-10T14:00+01:00,25511.52908,13515.20059,78.5
2024-11-10T14:15+01:00,25941.42657,12870.3607,88.51
2024-11-10T14:30+01:00,26331.20549,12348.19352,107
2024-11-10T14:45+01:00,26938.65465,11688.62996,123
2024-11-10T15:00+01:00,28134.97663,11075.03938,81.7
2024-11-10T15:15+01:00,28903.24803,10554.55432,101.5
2024-11-10T15:30+01:00,29279.97297,10098.21189,120.4
2024-11-10T15:45+01:00,29427.09766,9978.831272,142.51
2024-11-10T16:00+01:00,29648.97264,9474.322511,90.62
2024-11-10T16:15+01:00,29873.59288,9460.510959,118.4
2024-11-10T16:30+01:00,29859.71912,9734.897184,141
2024-11-10T16:45+01:00,29807.97489,9997.53521,167.47
2024-11-10T17:00+01:00,29894.5223,9895.003912,128.2
2024-11-10T17:15+01:00,29966.71322,10349.28212,139.1
2024-11-10T17:30+01:00,29929.53177,10517.2485,160.81
2024-11-10T17:45+01:00,29904.93291,10563.863,184.5
2024-11-10T18:00+01:00,30052.87969,10548.74977,154
2024-11-10T18:15+01:00,30051.78203,10645.19966,143
2024-11-10T18:30+01:00,30236.1521,10746.35939,154.32
2024-11-10T18:45+01:00,30349.1321,10933.74663,155.03
2024-11-10T19:00+01:00,30501.50819,11189.88789,174.91
2024-11-10T19:15+01:00,30549.78536,10945.45609,147.2
2024-11-10T19:30+01:00,30557.73706,10975.72513,128.2
2024-11-10T19:45+01:00,30578.59692,10949.55001,114.5
2024-11-10T20:00+01:00,30679.82631,11246.26136,164.92
2024-11-10T20:15+01:00,30721.94448,11170.82464,112.6
2024-11-10T20:30+01:00,30638.99484,11037.80289,115.87
2024-11-10T20:45+01:00,30389.63642,10791.68009,112.6
2024-11-10T21:00+01:00,30148.38865,10731.27975,144.9
2024-11-10T21:15+01:00,29977.44638,10603.9065,102.6
2024-11-10T21:30+01:00,29816.29097,10445.87154,95.1
2024-11-10T21:45+01:00,29567.08968,10253.22946,101.02
2024-11-10T22:00+01:00,28810.01484,10204.49146,121.3
2024-11-10T22:15+01:00,27852.49496,10259.14156,113.8
2024-11-10T22:30+01:00,27523.45405,10390.75652,89.3
2024-11-10T22:45+01:00,27168.07559,10347.46362,104.8
2024-11-10T23:00+01:00,26870.23955,10252.14668,117.4
2024-11-10T23:15+01:00,26490.73298,10436.63451,110.3
2024-11-10T23:30+01:00,26247.69778,10548.81014,101.1
2024-11-10T23:45+01:00,26126.0481,10838.9347,70.7
2024-11-11T00:00+01:00,25417.68983,10820.57273,116.1
2024-11-11T00:15+01:00,24863.78132,10957.94323,102.8
2024-11-11T00:30+01:00,24746.90497,11326.09163,97.3
2024-11-11T00:45+01:00,24694.48383,11859.5851,92.2
2024-11-11T01:00+01:00,24625.27137,12043.64602,107.72
2024-11-11T01:15+01:00,24514.29275,11995.60368,97.1
2024-11-11T01:30+01:00,24310.2399,12311.72236,95
2024-11-11T01:45+01:00,24230.71344,12777.48879,91.3
2024-11-11T02:00+01:00,24164.92516,12877.21705,101.69
2024-11-11T02:15+01:00,23966.26358,12662.69421,94.2
2024-11-11T02:30+01:00,23739.66265,12930.74808,92.1
2024-11-11T02:45+01:00,23560.51385,13042.91543,90.4
2024-11-11T03:00+01:00,23273.7905,13173.07724,93.3
2024-11-11T03:15+01:00,23315.81455,13096.74473,90.7
2024-11-11T03:30+01:00,23367.00523,13102.45613,91.3
2024-11-11T03:45+01:00,23497.92286,13361.74458,94.62
2024-11-11T04:00+01:00,23897.29155,13174.8372,93
2024-11-11T04:15+01:00,24008.99485,13608.64576,87.05
2024-11-11T04:30+01:00,24211.92071,14286.44753,92.7
2024-11-11T04:45+01:00,24413.39818,14904.01914,101.2
2024-11-11T05:00+01:00,24766.79618,14945.60686,-115.95
2024-11-11T05:15+01:00,25324.70282,15457.79688,-109.2
2024-11-11T05:30+01:00,26622.03491,15908.03479,70.08
2024-11-11T05:45+01:00,27891.84601,16410.44437,558.74
2024-11-11T06:00+01:00,28989.07298,17016.13499,71.29
2024-11-11T06:15+01:00,30299.25616,17288.89192,109.7
2024-11-11T06:30+01:00,30939.79755,17548.33482,128.4
2024-11-11T06:45+01:00,31390.68597,18216.93518,147.8
2024-11-11T07:00+01:00,32270.35415,17800.88552,124.91
2024-11-11T07:15+01:00,32653.98666,18267.30527,133.43
2024-11-11T07:30+01:00,32818.92437,18629.21529,154.6
2024-11-11T07:45+01:00,32840.63192,19139.04682,162.6
2024-11-11T08:00+01:00,33016.58281,19904.65233,143.9
2024-11-11T08:15+01:00,33267.05053,20413.54511,138.4
2024-11-11T08:30+01:00,33290.02163,20747.47004,143.48
2024-11-11T08:45+01:00,33278.26145,20959.44421,130.4
2024-11-11T09:00+01:00,33446.49377,21488.82296,139.6
2024-11-11T09:15+01:00,33437.90743,21595.06823,129.6
2024-11-11T09:30+01:00,33449.45694,21698.96281,123
2024-11-11T09:45+01:00,33459.40489,21714.62425,102.61
2024-11-11T10:00+01:00,33428.49122,21670.92546,124
2024-11-11T10:15+01:00,33370.06326,21803.71534,115.2
2024-11-11T10:30+01:00,33400.12987,21894.98441,110.8
2024-11-11T10:45+01:00,33585.16819,22019.16031,102.15
2024-11-11T11:00+01:00,34122.40806,21814.56557,118.3
2024-11-11T11:15+01:00,34080.53105,22389.95878,109.8
2024-11-11T11:30+01:00,34075.65643,22769.34405,108.1
2024-11-11T11:45+01:00,34058.85905,23041.32904,104.7
2024-11-11T12:00+01:00,33827.61909,23040.8052,111.9
2024-11-11T12:15+01:00,33823.81594,23230.47023,106.4
2024-11-11T12:30+01:00,33779.04451,23211.35191,105.6
2024-11-11T12:45+01:00,33728.80411,23216.85664,86
2024-11-11T13:00+01:00,33591.56572,23051.73153,117.1
2024-11-11T13:15+01:00,33590.26532,22851.45261,113.1
2024-11-11T13:30+01:00,33550.2739,22504.53987,88.91
2024-11-11T13:45+01:00,33496.51809,22034.0575,103.3
2024-11-11T14:00+01:00,33258.95464,21950.62686,115.1
2024-11-11T14:15+01:00,33389.25938,21738.60389,75.09
2024-11-11T14:30+01:00,33309.08415,21706.31366,117.76
2024-11-11T14:45+01:00,33365.74005,21233.6214,121
2024-11-11T15:00+01:00,33325.38099,20751.03694,109.51
2024-11-11T15:15+01:00,33324.96338,20687.92069,115.6
2024-11-11T15:30+01:00,33425.85581,20562.55074,120.2
2024-11-11T15:45+01:00,33633.78783,20184.56569,122.7
2024-11-11T16:00+01:00,33760.45131,20343.54157,126.1
2024-11-11T16:15+01:00,33684.81708,20623.54169,131
2024-11-11T16:30+01:00,33768.29624,20748.74927,139.6
2024-11-11T16:45+01:00,33886.53145,20651.0606,150.9
2024-11-11T17:00+01:00,34047.97925,20906.21129,126.5
2024-11-11T17:15+01:00,34091.20617,21234.31814,151.3
2024-11-11T17:30+01:00,34114.91873,21588.43127,164.6
2024-11-11T17:45+01:00,34040.25621,21647.39691,169.91
2024-11-11T18:00+01:00,33953.67186,21486.00337,169.92
2024-11-11T18:15+01:00,33783.01345,21366.51009,152.47
2024-11-11T18:30+01:00,33685.81328,21159.4704,154.37
2024-11-11T18:45+01:00,33461.96352,20984.62621,144.7
2024-11-11T19:00+01:00,33391.75923,20964.62963,178.54
2024-11-11T19:15+01:00,33375.73577,20778.83667,148
2024-11-11T19:30+01:00,33307.77306,20782.36782,133.6
2024-11-11T19:45+01:00,33212.99565,20635.3771,90.05
2024-11-11T20:00+01:00,32928.74343,20707.03045,230.17
2024-11-11T20:15+01:00,32813.26244,20101.59402,126.9
2024-11-11T20:30+01:00,32704.35475,19747.89518,75.05
2024-11-11T20:45+01:00,32497.76978,19600.40295,40.09
2024-11-11T21:00+01:00,32128.00876,19360.58438,136.4
2024-11-11T21:15+01:00,31819.5252,18981.37387,109.9
2024-11-11T21:30+01:00,31505.16755,18718.95577,96.4
2024-11-11T21:45+01:00,31364.66469,18434.10519,83.18
2024-11-11T22:00+01:00,31015.40288,18139.68943,149.97
2024-11-11T22:15+01:00,30750.40464,18031.38865,99.4
2024-11-11T22:30+01:00,30064.64087,17632.8547,71.23
2024-11-11T22:45+01:00,29611.75118,17248.23175,78.7
2024-11-11T23:00+01:00,29137.90229,17134.02185,105.5
2024-11-11T23:15+01:00,29099.37544,16870.02959,94.7
2024-11-11T23:30+01:00,28981.21104,16589.36922,83.84
2024-11-11T23:45+01:00,28741.15679,16395.89547,83.8
2024-11-12T00:00+01:00,28810.40617,16307.30278,112.79
2024-11-12T00:15+01:00,28799.21771,16155.87873,102.1
2024-11-12T00:30+01:00,28664.31873,16299.11297,96.5
2024-11-12T00:45+01:00,28656.42282,16080.26621,91.8
2024-11-12T01:00+01:00,28565.53264,15920.07469,102.2
2024-11-12T01:15+01:00,28511.13602,15390.25194,99.93
2024-11-12T01:30+01:00,28426.08421,15160.56905,95.4
2024-11-12T01:45+01:00,28307.17614,14910.87632,94.96
2024-11-12T02:00+01:00,28249.66493,14626.04925,99.92
2024-11-12T02:15+01:00,28176.33448,14355.07592,93.7
2024-11-12T02:30+01:00,28215.31793,14076.82405,94.7
2024-11-12T02:45+01:00,28151.26046,13849.30553,99.92
2024-11-12T03:00+01:00,28098.78235,13801.88771,95.85
2024-11-12T03:15+01:00,27963.64748,13741.52406,91
2024-11-12T03:30+01:00,28059.24345,13377.40278,104.92
2024-11-12T03:45+01:00,28064.09052,13209.4863,99.4
2024-11-12T04:00+01:00,28049.07877,12989.71215,89.5
2024-11-12T04:15+01:00,28375.64347,12702.32139,99.51
2024-11-12T04:30+01:00,28693.37766,12551.44925,99.8
2024-11-12T04:45+01:00,29139.75716,12510.84593,116.6
2024-11-12T05:00+01:00,29587.25431,12504.10445,79.95
2024-11-12T05:15+01:00,29779.27167,12469.37402,93.6
2024-11-12T05:30+01:00,30230.88971,12380.00435,114.1
2024-11-12T05:45+01:00,30976.84085,12308.33192,153.55
2024-11-12T06:00+01:00,31558.15634,12435.15283,94.2
2024-11-12T06:15+01:00,32189.67174,12555.59017,128.14
2024-11-12T06:30+01:00,32825.97291,12816.69062,143
2024-11-12T06:45+01:00,33200.61085,13058.60714,164.9
2024-11-12T07:00+01:00,33527.7241,13190.9653,154.97
2024-11-12T07:15+01:00,33981.00674,13329.17903,276.23
2024-11-12T07:30+01:00,34352.03361,13442.52135,174.91
2024-11-12T07:45+01:00,34704.79959,13577.58845,184.94
2024-11-12T08:00+01:00,34931.34916,14008.00632,199.99
2024-11-12T08:15+01:00,35104.97014,14231.23113,282.01
2024-11-12T08:30+01:00,35128.38329,14531.35425,189.91
2024-11-12T08:45+01:00,35166.76121,14721.27639,164.99
2024-11-12T09:00+01:00,35247.08037,15233.14703,194.92
2024-11-12T09:15+01:00,35362.62722,15450.72236,184.92
2024-11-12T09:30+01:00,35568.63511,15645.27386,176.08
2024-11-12T09:45+01:00,35613.57583,15919.21261,149.99
2024-11-12T10:00+01:00,35575.49354,15746.98376,169.92
2024-11-12T10:15+01:00,35548.61266,15954.5443,141.7
2024-11-12T10:30+01:00,35510.53194,16271.71522,142.86
2024-11-12T10:45+01:00,35451.93952,16506.60364,133.1
2024-11-12T11:00+01:00,35516.86387,16808.5533,139.89
2024-11-12T11:15+01:00,34898.60398,17150.92934,135.1
2024-11-12T11:30+01:00,34813.71108,17228.25104,154.92
2024-11-12T11:45+01:00,34801.47139,17674.43135,133.9
2024-11-12T12:00+01:00,35030.28399,17794.11738,135.99
2024-11-12T12:15+01:00,35057.01616,17715.55701,135.3
2024-11-12T12:30+01:00,34925.54634,17739.59883,126.9
2024-11-12T12:45+01:00,34798.93687,17618.78659,135.4
2024-11-12T13:00+01:00,34670.39308,17435.4656,138.3
2024-11-12T13:15+01:00,34748.11893,17200.30685,137.6
2024-11-12T13:30+01:00,34681.74235,16838.42372,135.9
2024-11-12T13:45+01:00,34816.5725,16229.23538,134.06
2024-11-12T14:00+01:00,35637.64324,16223.90409,140.2
2024-11-12T14:15+01:00,35966.43377,15896.78831,155
2024-11-12T14:30+01:00,36097.71807,15470.29674,160.79
2024-11-12T14:45+01:00,36159.86011,15025.24011,162.8
2024-11-12T15:00+01:00,36267.39243,14562.49332,168.9
2024-11-12T15:15+01:00,36329.76925,14213.62311,199.94
2024-11-12T15:30+01:00,36537.40062,13862.26821,214.96
2024-11-12T15:45+01:00,36545.65221,13699.90716,199.42
2024-11-12T16:00+01:00,36944.10524,13510.36638,214.97
2024-11-12T16:15+01:00,37015.3311,13838.03351,232.54
2024-11-12T16:30+01:00,37085.60312,13990.31934,460.22
2024-11-12T16:45+01:00,37149.51851,14168.48463,234.9
2024-11-12T17:00+01:00,37357.49018,14190.75785,470.1
2024-11-12T17:15+01:00,37486.38256,14442.63586,470.65
2024-11-12T17:30+01:00,37520.42557,14370.63591,262.29
2024-11-12T17:45+01:00,37609.59412,14187.19937,362.56
2024-11-12T18:00+01:00,37592.60787,14172.05994,491.23
2024-11-12T18:15+01:00,37547.72369,14210.10213,259.98
2024-11-12T18:30+01:00,37513.85416,14225.07867,266.02
2024-11-12T18:45+01:00,37439.24631,14217.11232,254.99
2024-11-12T19:00+01:00,37326.46485,14176.64429,372.7
2024-11-12T19:15+01:00,36939.30593,13805.17611,224.91
2024-11-12T19:30+01:00,36825.90354,13582.99395,197.4
2024-11-12T19:45+01:00,36728.74103,13326.07596,181.4
2024-11-12T20:00+01:00,36320.52597,13209.81106,211.2
2024-11-12T20:15+01:00,36069.6487,13015.25582,151.85
2024-11-12T20:30+01:00,35628.18271,12852.65184,138
2024-11-12T20:45+01:00,35091.09259,12504.34164,125.1
2024-11-12T21:00+01:00,34376.95564,12445.51448,153.4
2024-11-12T21:15+01:00,34284.92463,12092.32641,143.6
2024-11-12T21:30+01:00,34248.24164,11733.49024,131.9
2024-11-12T21:45+01:00,34088.6724,11578.23139,109.4
2024-11-12T22:00+01:00,33977.64143,11720.28421,149.91
2024-11-12T22:15+01:00,33929.60253,11401.27553,131.6
2024-11-12T22:30+01:00,33792.64014,11204.38228,117.47
2024-11-12T22:45+01:00,33454.68323,11024.18379,106.3
2024-11-12T23:00+01:00,33161.53035,10988.11763,129.14
2024-11-12T23:15+01:00,32994.7345,10732.76527,114.6
2024-11-12T23:30+01:00,32857.91751,10537.69083,114.3
2024-11-12T23:45+01:00,32823.92466,10477.53254,104.7
2024-11-13T00:00+01:00,33127.18494,10412.8326,130.7
2024-11-13T00:15+01:00,33150.32356,10353.82547,109.17
2024-11-13T00:30+01:00,33067.57004,10204.91738,117.8
2024-11-13T00:45+01:00,32943.43777,10151.31932,112.2
2024-11-13T01:00+01:00,32827.15115,10001.55152,123.5
2024-11-13T01:15+01:00,32605.55902,9965.024601,117.9
2024-11-13T01:30+01:00,32517.49861,10056.41343,115.9
2024-11-13T01:45+01:00,32469.66527,10085.05733,91.65
2024-11-13T02:00+01:00,32581.19715,10037.58719,113.87
2024-11-13T02:15+01:00,32462.175,10129.43317,90.09
2024-11-13T02:30+01:00,32485.02505,10209.32733,114.6
2024-11-13T02:45+01:00,32361.64242,10218.6458,113.1
2024-11-13T03:00+01:00,32323.34757,10194.76858,94.13
2024-11-13T03:15+01:00,32216.97467,10096.88222,90.08
2024-11-13T03:30+01:00,32242.11542,10117.70375,116.4
2024-11-13T03:45+01:00,32254.82258,10155.71195,118.3
2024-11-13T04:00+01:00,32161.52592,10253.60453,84.77
2024-11-13T04:15+01:00,32332.01485,10181.24424,112.8
2024-11-13T04:30+01:00,32679.91835,10083.57486,118.1
2024-11-13T04:45+01:00,32851.17983,10185.35585,121
2024-11-13T05:00+01:00,33077.0498,10358.36467,67.56
2024-11-13T05:15+01:00,33396.62934,10526.61081,115.8
2024-11-13T05:30+01:00,33724.50996,10900.72599,126.5
2024-11-13T05:45+01:00,33780.0909,11139.84546,162.44
2024-11-13T06:00+01:00,33149.36814,11636.89133,112.07
2024-11-13T06:15+01:00,33868.75473,12038.37919,138.7
2024-11-13T06:30+01:00,34124.40299,12707.45141,159.9
2024-11-13T06:45+01:00,34331.97614,13195.93954,178
2024-11-13T07:00+01:00,35009.61342,13269.51344,238.61
2024-11-13T07:15+01:00,35781.96791,13302.26233,184.7
2024-11-13T07:30+01:00,36075.58992,13841.04501,186
2024-11-13T07:45+01:00,36302.26261,14197.7644,205.2
2024-11-13T08:00+01:00,36637.13804,14370.627,408.13
2024-11-13T08:15+01:00,36817.15503,14394.32643,198.6
2024-11-13T08:30+01:00,36994.23547,14215.20701,196.8
2024-11-13T08:45+01:00,37108.79277,14573.53426,194.96
2024-11-13T09:00+01:00,37217.06421,15417.65456,199.8
2024-11-13T09:15+01:00,37279.10565,15812.81251,343.99
2024-11-13T09:30+01:00,37310.87644,16144.95251,193.2
2024-11-13T09:45+01:00,37332.71116,16234.81535,189.98
2024-11-13T10:00+01:00,37070.96647,16194.35338,241.88
2024-11-13T10:15+01:00,37053.73072,16192.12635,184.97
2024-11-13T10:30+01:00,37052.44721,16447.1001,182.48
2024-11-13T10:45+01:00,37035.46808,16633.29548,178.7
2024-11-13T11:00+01:00,36889.86154,16933.22115,205.79
2024-11-13T11:15+01:00,36891.49267,17057.13338,177.41
2024-11-13T11:30+01:00,36754.33868,17313.55423,179.92
2024-11-13T11:45+01:00,36237.62853,17491.38738,162.47
2024-11-13T12:00+01:00,36203.42076,17416.10834,163.1
2024-11-13T12:15+01:00,36114.45877,17696.84813,160.81
2024-11-13T12:30+01:00,36182.33233,17617.5113,157.44
2024-11-13T12:45+01:00,36193.3342,17731.62269,159.92
2024-11-13T13:00+01:00,36204.46689,17675.82899,160.9
2024-11-13T13:15+01:00,36373.29295,17721.41857,154.97
2024-11-13T13:30+01:00,36367.77639,17426.72347,153.3
2024-11-13T13:45+01:00,36371.89776,16951.83105,159.3
2024-11-13T14:00+01:00,36459.93862,16468.2604,151.33
2024-11-13T14:15+01:00,36599.68049,15989.73066,162.42
2024-11-13T14:30+01:00,36678.4061,15833.8709,158.6
2024-11-13T14:45+01:00,36721.76067,15491.92653,160.1
2024-11-13T15:00+01:00,36916.53987,15730.79551,171.6
2024-11-13T15:15+01:00,36965.8993,15640.09235,167.49
2024-11-13T15:30+01:00,36993.54382,15558.83769,183.97
2024-11-13T15:45+01:00,37022.59028,15359.41679,194.96
2024-11-13T16:00+01:00,37042.96179,15199.63417,185.4
2024-11-13T16:15+01:00,37312.42022,15230.28027,181.6
2024-11-13T16:30+01:00,37342.5078,15440.71544,189.94
2024-11-13T16:45+01:00,37453.41009,15681.31248,208.46
2024-11-13T17:00+01:00,37750.97177,15883.426,179.6
2024-11-13T17:15+01:00,37872.9588,15881.5899,199.4
2024-11-13T17:30+01:00,37948.1934,15873.05841,219.1
2024-11-13T17:45+01:00,38000.23224,15881.71468,230.86
2024-11-13T18:00+01:00,37838.90476,16114.15093,204.93
2024-11-13T18:15+01:00,37684.74738,16324.02823,193.2
2024-11-13T18:30+01:00,37654.23913,16605.51156,182.71
2024-11-13T18:45+01:00,37697.68843,16799.22205,191.3
2024-11-13T19:00+01:00,37506.53763,17063.55138,173.05
2024-11-13T19:15+01:00,37313.48367,17020.8653,182.2
2024-11-13T19:30+01:00,37056.95524,17021.46116,164.2
2024-11-13T19:45+01:00,36780.08596,17243.94873,130.02
2024-11-13T20:00+01:00,36201.01852,17320.7812,198.6
2024-11-13T20:15+01:00,35694.89204,17663.08562,125.02
2024-11-13T20:30+01:00,35173.219,18054.05876,133.06
2024-11-13T20:45+01:00,34875.17866,18749.17425,95.08
2024-11-13T21:00+01:00,34367.97515,19141.975,157.52
2024-11-13T21:15+01:00,33612.51923,19352.62453,110.07
2024-11-13T21:30+01:00,33316.99902,19585.97492,126.9
2024-11-13T21:45+01:00,32811.00988,19601.22147,80.07
2024-11-13T22:00+01:00,32419.56798,19938.24719,157.2
2024-11-13T22:15+01:00,32161.18107,20140.53695,105.49
2024-11-13T22:30+01:00,31389.34542,20205.17892,117.47
2024-11-13T22:45+01:00,30683.01342,20652.29767,70.08
2024-11-13T23:00+01:00,30444.02982,20827.76577,109.49
2024-11-13T23:15+01:00,29760.23516,21112.3853,121.7
2024-11-13T23:30+01:00,29489.52971,21269.25511,109.95
2024-11-13T23:45+01:00,29458.83997,21192.96526,97.43
2024-11-14T00:00+01:00,29364.6055,21985.92958,105.08
2024-11-14T00:15+01:00,29378.99504,22193.4656,112.7
2024-11-14T00:30+01:00,29272.26407,22389.69456,105.8
2024-11-14T00:45+01:00,29072.62662,22667.30242,89.05
2024-11-14T01:00+01:00,28914.17551,22922.62727,110.09
2024-11-14T01:15+01:00,28672.45018,23248.99787,107.8
2024-11-14T01:30+01:00,28573.29744,23533.02353,80.05
2024-11-14T01:45+01:00,28442.6192,23922.16047,98.3
2024-11-14T02:00+01:00,28208.30532,24161.24787,107.4
2024-11-14T02:15+01:00,28155.29816,24250.85574,100.4
2024-11-14T02:30+01:00,28151.105,24153.27603,84
2024-11-14T02:45+01:00,28083.7718,23937.6841,94.5
2024-11-14T03:00+01:00,28145.40128,24027.09049,94.63
2024-11-14T03:15+01:00,28144.22382,24278.60461,95.4
2024-11-14T03:30+01:00,28124.32344,24422.61409,97.3
2024-11-14T03:45+01:00,28134.13266,24598.57578,98.5
2024-11-14T04:00+01:00,27870.19453,24803.8729,85
2024-11-14T04:15+01:00,27745.45456,24982.28593,93.1
2024-11-14T04:30+01:00,27888.70526,25109.55372,99.3
2024-11-14T04:45+01:00,27878.18382,25193.77557,103.8
2024-11-14T05:00+01:00,27857.5568,25110.88289,50.07
2024-11-14T05:15+01:00,28216.0848,25004.65862,92.3
2024-11-14T05:30+01:00,28577.87059,25001.77648,108.25
2024-11-14T05:45+01:00,29097.47869,24967.2652,149.95
2024-11-14T06:00+01:00,29617.36219,25472.42161,73.02
2024-11-14T06:15+01:00,30315.63659,25615.22992,105.2
2024-11-14T06:30+01:00,31199.49713,25689.68165,115.06
2024-11-14T06:45+01:00,31685.12099,25603.158,140
2024-11-14T07:00+01:00,32950.75871,26153.21098,114.95
2024-11-14T07:15+01:00,33649.7318,26386.87138,110.09
2024-11-14T07:30+01:00,33877.28388,26703.34417,121.54
2024-11-14T07:45+01:00,34090.12473,26838.05743,145.03
2024-11-14T08:00+01:00,34230.17521,26851.432,130.09
2024-11-14T08:15+01:00,34328.44684,26894.23973,142.08
2024-11-14T08:30+01:00,34509.06365,26671.94374,141.7
2024-11-14T08:45+01:00,34618.3137,26752.55627,135.2
2024-11-14T09:00+01:00,34653.80793,27425.03099,153.2
2024-11-14T09:15+01:00,34649.4203,27850.7819,125.02
2024-11-14T09:30+01:00,34493.8975,27990.41795,134.82
2024-11-14T09:45+01:00,34000.84772,28465.01197,120.04
2024-11-14T10:00+01:00,33837.11218,28697.30003,140.65
2024-11-14T10:15+01:00,33711.37592,29037.2036,131.5
2024-11-14T10:30+01:00,33686.32203,29098.58473,127.2
2024-11-14T10:45+01:00,33818.02099,28944.17545,125.2
2024-11-14T11:00+01:00,33867.90863,29130.39118,134.1
2024-11-14T11:15+01:00,33946.75977,29494.96643,129.5
2024-11-14T11:30+01:00,33888.50073,29712.3186,127.4
2024-11-14T11:45+01:00,33393.17693,29657.10331,122.94
2024-11-14T12:00+01:00,33463.68999,29791.74832,134
2024-11-14T12:15+01:00,33408.79183,29908.04896,129
2024-11-14T12:30+01:00,33518.1193,29784.71511,128.3
2024-11-14T12:45+01:00,33593.88452,29621.98067,119.34
2024-11-14T13:00+01:00,33872.24926,29447.84005,132.1
2024-11-14T13:15+01:00,33899.98219,28941.38625,117.59
2024-11-14T13:30+01:00,33964.78212,28708.45932,128.2
2024-11-14T13:45+01:00,34009.92869,28381.58581,126.1
2024-11-14T14:00+01:00,34316.35741,27884.44629,127.9
2024-11-14T14:15+01:00,34458.11081,27461.9403,132.4
2024-11-14T14:30+01:00,34583.94571,26977.55864,135.45
2024-11-14T14:45+01:00,34608.28234,26424.80989,140.8
2024-11-14T15:00+01:00,34466.59997,25478.77562,137.6
2024-11-14T15:15+01:00,34633.8751,24874.1606,138.4
2024-11-14T15:30+01:00,34731.17305,24505.42378,144.5
2024-11-14T15:45+01:00,34775.88275,24049.37712,150.07
2024-11-14T16:00+01:00,34859.45536,23232.2547,152
2024-11-14T16:15+01:00,34967.69319,22772.72282,151.4
2024-11-14T16:30+01:00,34984.11405,22871.75149,137.73
2024-11-14T16:45+01:00,35049.45322,22825.64632,169
2024-11-14T17:00+01:00,35046.62676,22596.99066,161.1
2024-11-14T17:15+01:00,35005.88816,22877.77704,163.4
2024-11-14T17:30+01:00,35161.09279,22757.77742,180.2
2024-11-14T17:45+01:00,35371.22509,22618.68783,188.4
2024-11-14T18:00+01:00,35027.9386,22737.80525,175.04
2024-11-14T18:15+01:00,34828.57125,22642.31245,162.5
2024-11-14T18:30+01:00,34607.04647,22505.65558,166.03
2024-11-14T18:45+01:00,34459.72256,22233.97036,161
2024-11-14T19:00+01:00,34407.40622,22167.54543,168.76
2024-11-14T19:15+01:00,34424.52183,22138.76113,165.4
2024-11-14T19:30+01:00,34423.4165,22197.97241,151.6
2024-11-14T19:45+01:00,34258.77561,21928.22496,125.08
2024-11-14T20:00+01:00,33985.01093,21710.91558,201
2024-11-14T20:15+01:00,33895.57417,21428.24615,94.53
2024-11-14T20:30+01:00,33703.58048,21225.80825,115.01
2024-11-14T20:45+01:00,33464.63679,20833.82771,95.05
2024-11-14T21:00+01:00,33630.9049,20460.47972,150.08
2024-11-14T21:15+01:00,33589.10025,20084.36498,120.89
2024-11-14T21:30+01:00,33529.54784,19714.08988,120.1
2024-11-14T21:45+01:00,33357.09,19378.11702,100.04
2024-11-14T22:00+01:00,33456.06579,18891.61611,148.5
2024-11-14T22:15+01:00,33425.97229,18360.59383,120.09
2024-11-14T22:30+01:00,33342.33066,18059.963,105.06
2024-11-14T22:45+01:00,33076.60319,17801.31477,94.03
2024-11-14T23:00+01:00,32156.93132,17505.56944,126.56
2024-11-14T23:15+01:00,31375.8051,17319.59586,110.07
2024-11-14T23:30+01:00,30949.46861,17116.22341,109.8
2024-11-14T23:45+01:00,30365.94964,17084.62189,99.8
2024-11-15T00:00+01:00,29867.45337,16656.4484,128.8
2024-11-15T00:15+01:00,29317.09209,16681.50348,111.3
2024-11-15T00:30+01:00,29117.79523,16439.89526,112.01
2024-11-15T00:45+01:00,29105.17527,16200.13241,99.5
2024-11-15T01:00+01:00,28639.76891,16008.27574,111.1
2024-11-15T01:15+01:00,28545.08426,15648.25578,115
2024-11-15T01:30+01:00,28479.6012,15346.85071,112.6
2024-11-15T01:45+01:00,28564.81882,15142.10381,102.89
2024-11-15T02:00+01:00,28755.50882,14868.90413,107.3
2024-11-15T02:15+01:00,28859.71992,14657.93998,111.7
