Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
12.11.2025 08:15;12.11.2025 08:30;17.062,20;17.062,73;0,53;9.650,31
12.11.2025 08:30;12.11.2025 08:45;17.298,71;17.299,71;1,01;9.514,94
12.11.2025 08:45;12.11.2025 09:00;17.404,58;17.405,67;1,08;9.142,15
12.11.2025 09:00;12.11.2025 09:15;17.214,08;17.215,60;1,52;8.448,56
12.11.2025 09:15;12.11.2025 09:30;17.201,73;17.248,63;46,90;7.967,89
12.11.2025 09:30;12.11.2025 09:45;17.334,69;17.429,30;94,61;7.849,14
12.11.2025 09:45;12.11.2025 10:00;17.490,01;17.684,75;194,74;7.738,30
12.11.2025 10:00;12.11.2025 10:15;17.189,08;17.257,67;68,59;7.190,77
12.11.2025 10:15;12.11.2025 10:30;17.324,63;17.450,61;125,97;7.138,24
12.11.2025 10:30;12.11.2025 10:45;17.362,33;17.766,33;404,00;6.957,95
12.11.2025 10:45;12.11.2025 11:00;17.404,38;17.782,79;378,41;6.823,38
12.11.2025 11:00;12.11.2025 11:15;17.307,64;17.559,59;251,94;6.531,07
12.11.2025 11:15;12.11.2025 11:30;17.325,05;17.621,50;296,45;6.429,93
12.11.2025 11:30;12.11.2025 11:45;17.325,26;17.625,99;300,74;6.377,93
12.11.2025 11:45;12.11.2025 12:00;17.182,37;17.553,60;371,23;6.284,21
12.11.2025 12:00;12.11.2025 12:15;17.167,92;17.494,70;326,78;6.238,45
12.11.2025 12:15;12.11.2025 12:30;17.023,10;17.459,30;436,20;6.152,63
12.11.2025 12:30;12.11.2025 12:45;17.080,39;17.515,14;434,75;6.435,58
12.11.2025 12:45;12.11.2025 13:00;16.880,21;17.322,47;442,26;6.494,96
12.11.2025 13:00;12.11.2025 13:15;16.837,66;17.309,78;472,12;6.533,47
12.11.2025 13:15;12.11.2025 13:30;16.649,67;17.092,61;442,94;6.682,50
12.11.2025 13:30;12.11.2025 13:45;16.468,86;16.773,26;304,40;6.939,50
12.11.2025 13:45;12.11.2025 14:00;16.276,44;16.517,52;241,08;7.265,46
12.11.2025 14:00;12.11.2025 14:15;16.051,36;16.357,20;305,84;7.515,98
12.11.2025 14:15;12.11.2025 14:30;16.113,73;16.171,66;57,93;8.032,53
12.11.2025 14:30;12.11.2025 14:45;15.993,00;15.997,74;4,74;8.338,02
12.11.2025 14:45;12.11.2025 15:00;15.890,64;15.891,84;1,20;8.641,31
12.11.2025 15:00;12.11.2025 15:15;15.814,20;15.814,83;0,63;8.729,04
12.11.2025 15:15;12.11.2025 15:30;15.773,52;15.773,87;0,35;8.964,94
12.11.2025 15:30;12.11.2025 15:45;15.718,38;15.718,72;0,33;9.093,46
12.11.2025 15:45;12.11.2025 16:00;15.664,61;15.665,49;0,88;9.078,85
12.11.2025 16:00;12.11.2025 16:15;15.937,37;15.938,75;1,38;9.393,64
12.11.2025 16:15;12.11.2025 16:30;15.931,08;15.932,30;1,22;9.243,37
12.11.2025 16:30;12.11.2025 16:45;16.124,68;16.144,04;19,36;9.207,80
12.11.2025 16:45;12.11.2025 17:00;16.342,54;16.344,43;1,90;9.139,26
12.11.2025 17:00;12.11.2025 17:15;16.664,47;16.667,69;3,23;9.322,00
12.11.2025 17:15;12.11.2025 17:30;16.834,29;16.835,54;1,24;9.247,06
12.11.2025 17:30;12.11.2025 17:45;16.940,36;16.941,47;1,11;9.161,79
12.11.2025 17:45;12.11.2025 18:00;16.940,99;16.942,32;1,33;8.966,63
12.11.2025 18:00;12.11.2025 18:15;17.027,48;17.028,83;1,34;8.591,58
12.11.2025 18:15;12.11.2025 18:30;16.922,74;16.965,10;42,36;8.179,13
12.11.2025 18:30;12.11.2025 18:45;16.879,59;16.936,61;57,02;8.145,88
12.11.2025 18:45;12.11.2025 19:00;16.810,28;16.867,26;56,97;8.127,46
12.11.2025 19:00;12.11.2025 19:15;16.726,69;16.783,66;56,97;7.989,67
12.11.2025 19:15;12.11.2025 19:30;16.550,31;16.607,30;56,99;7.775,35
12.11.2025 19:30;12.11.2025 19:45;16.456,82;16.516,72;59,90;7.631,92
12.11.2025 19:45;12.11.2025 20:00;16.321,74;16.438,85;117,11;7.447,96
12.11.2025 20:00;12.11.2025 20:15;15.966,74;16.075,28;108,53;7.024,22
12.11.2025 20:15;12.11.2025 20:30;15.880,58;16.104,44;223,86;6.918,72
12.11.2025 20:30;12.11.2025 20:45;15.641,57;15.894,30;252,73;6.699,82
12.11.2025 20:45;12.11.2025 21:00;15.421,89;15.695,53;273,64;6.501,83
12.11.2025 21:00;12.11.2025 21:15;15.188,18;15.396,66;208,48;6.299,77
12.11.2025 21:15;12.11.2025 21:30;14.946,12;15.190,61;244,49;6.017,82
12.11.2025 21:30;12.11.2025 21:45;14.703,53;15.064,03;360,50;5.814,02
12.11.2025 21:45;12.11.2025 22:00;14.465,02;14.865,01;399,99;5.639,69
12.11.2025 22:00;12.11.2025 22:15;14.294,19;14.562,04;267,84;5.685,63
12.11.2025 22:15;12.11.2025 22:30;14.077,62;14.433,89;356,28;5.446,84
12.11.2025 22:30;12.11.2025 22:45;13.836,44;14.207,49;371,05;5.189,02
12.11.2025 22:45;12.11.2025 23:00;13.628,29;14.077,17;448,88;5.014,65
12.11.2025 23:00;12.11.2025 23:15;13.348,78;13.853,86;505,08;4.827,59
12.11.2025 23:15;12.11.2025 23:30;13.063,56;13.787,22;723,66;4.471,07
12.11.2025 23:30;12.11.2025 23:45;12.897,72;13.728,64;830,92;4.250,27
12.11.2025 23:45;13.11.2025 00:00;12.685,83;13.607,15;921,32;3.943,24
13.11.2025 00:00;13.11.2025 00:15;12.359,18;13.313,59;954,40;3.613,42
13.11.2025 00:15;13.11.2025 00:30;12.263,06;13.349,00;1.085,95;3.500,65
13.11.2025 00:30;13.11.2025 00:45;12.150,03;13.093,71;943,68;3.351,65
13.11.2025 00:45;13.11.2025 01:00;11.962,46;12.943,72;981,26;3.208,78
13.11.2025 01:00;13.11.2025 01:15;11.931,36;12.850,34;918,98;3.293,62
13.11.2025 01:15;13.11.2025 01:30;11.920,67;12.983,77;1.063,10;3.323,21
13.11.2025 01:30;13.11.2025 01:45;11.839,72;13.015,53;1.175,81;3.229,34
13.11.2025 01:45;13.11.2025 02:00;11.771,04;12.876,95;1.105,91;3.170,09
13.11.2025 02:00;13.11.2025 02:15;11.644,00;12.779,01;1.135,01;3.029,17
13.11.2025 02:15;13.11.2025 02:30;11.574,07;12.768,98;1.194,92;2.986,39
13.11.2025 02:30;13.11.2025 02:45;11.588,93;12.774,14;1.185,21;3.042,67
13.11.2025 02:45;13.11.2025 03:00;11.602,64;12.690,72;1.088,07;3.147,07
13.11.2025 03:00;13.11.2025 03:15;11.651,60;12.774,87;1.123,26;3.218,38
13.11.2025 03:15;13.11.2025 03:30;11.690,54;12.811,42;1.120,88;3.296,51
13.11.2025 03:30;13.11.2025 03:45;11.686,61;12.790,31;1.103,70;3.269,47
13.11.2025 03:45;13.11.2025 04:00;11.762,34;12.835,52;1.073,17;3.285,07
13.11.2025 04:00;13.11.2025 04:15;11.861,20;12.940,39;1.079,19;3.399,23
13.11.2025 04:15;13.11.2025 04:30;11.914,56;13.015,75;1.101,18;3.405,13
13.11.2025 04:30;13.11.2025 04:45;12.006,17;13.030,19;1.024,02;3.416,45
13.11.2025 04:45;13.11.2025 05:00;12.187,78;13.184,96;997,18;3.526,22
13.11.2025 05:00;13.11.2025 05:15;12.612,20;13.668,31;1.056,11;3.934,50
13.11.2025 05:15;13.11.2025 05:30;12.773,67;13.650,86;877,19;4.110,39
13.11.2025 05:30;13.11.2025 05:45;13.086,36;13.893,78;807,42;4.398,64
13.11.2025 05:45;13.11.2025 06:00;13.431,63;14.102,22;670,58;4.651,25
13.11.2025 06:00;13.11.2025 06:15;14.265,16;15.170,16;905,00;5.189,75
13.11.2025 06:15;13.11.2025 06:30;14.686,89;15.270,29;583,40;5.542,62
13.11.2025 06:30;13.11.2025 06:45;15.149,19;15.556,55;407,35;5.887,20
13.11.2025 06:45;13.11.2025 07:00;15.534,09;15.801,18;267,09;6.265,10
13.11.2025 07:00;13.11.2025 07:15;15.910,23;16.101,06;190,82;6.695,67
13.11.2025 07:15;13.11.2025 07:30;16.108,18;16.266,32;158,14;6.806,12
13.11.2025 07:30;13.11.2025 07:45;16.365,15;16.453,77;88,62;6.947,12
13.11.2025 07:45;13.11.2025 08:00;16.501,14;16.588,84;87,70;6.784,01
13.11.2025 08:00;13.11.2025 08:15;16.729,78;16.817,13;87,35;6.709,18
13.11.2025 08:15;13.11.2025 08:30;16.962,31;17.036,60;74,29;6.731,54
13.11.2025 08:30;13.11.2025 08:45;17.262,87;17.317,90;55,03;6.706,85
13.11.2025 08:45;13.11.2025 09:00;17.205,62;17.262,58;56,96;6.281,41
13.11.2025 09:00;13.11.2025 09:15;17.267,39;17.322,61;55,22;5.961,06
13.11.2025 09:15;13.11.2025 09:30;17.239,20;17.309,62;70,42;5.343,90
13.11.2025 09:30;13.11.2025 09:45;17.233,54;17.468,44;234,90;4.821,27
13.11.2025 09:45;13.11.2025 10:00;17.542,27;17.887,01;344,74;4.721,53
13.11.2025 10:00;13.11.2025 10:15;17.573,55;17.968,55;395,00;4.244,70
13.11.2025 10:15;13.11.2025 10:30;17.716,86;18.394,54;677,68;4.105,21
13.11.2025 10:30;13.11.2025 10:45;17.714,66;18.391,74;677,07;3.880,84
13.11.2025 10:45;13.11.2025 11:00;17.697,39;18.465,60;768,21;3.651,27
13.11.2025 11:00;13.11.2025 11:15;17.540,62;18.213,33;672,71;3.407,01
13.11.2025 11:15;13.11.2025 11:30;17.611,65;18.275,51;663,86;3.283,77
13.11.2025 11:30;13.11.2025 11:45;17.573,46;18.245,74;672,28;3.330,32
13.11.2025 11:45;13.11.2025 12:00;17.618,97;18.304,98;686,00;3.508,42
13.11.2025 12:00;13.11.2025 12:15;17.467,16;18.207,67;740,51;3.590,11
13.11.2025 12:15;13.11.2025 12:30;17.365,10;18.105,05;739,95;3.656,85
13.11.2025 12:30;13.11.2025 12:45;17.315,56;18.023,45;707,89;3.925,95
13.11.2025 12:45;13.11.2025 13:00;17.347,16;17.912,88;565,73;4.340,87
13.11.2025 13:00;13.11.2025 13:15;17.315,48;17.852,21;536,73;4.642,89
13.11.2025 13:15;13.11.2025 13:30;17.062,27;17.492,32;430,06;4.847,75
13.11.2025 13:30;13.11.2025 13:45;16.843,56;17.182,46;338,90;5.083,49
13.11.2025 13:45;13.11.2025 14:00;16.664,77;16.980,97;316,19;5.518,69
13.11.2025 14:00;13.11.2025 14:15;16.801,34;17.113,36;312,02;6.073,97
13.11.2025 14:15;13.11.2025 14:30;16.730,51;17.003,08;272,58;6.507,71
13.11.2025 14:30;13.11.2025 14:45;16.453,37;16.691,50;238,13;6.843,45
13.11.2025 14:45;13.11.2025 15:00;16.625,01;16.707,38;82,38;7.480,08
13.11.2025 15:00;13.11.2025 15:15;16.548,42;16.666,22;117,80;7.867,75
13.11.2025 15:15;13.11.2025 15:30;16.423,48;16.481,95;58,47;8.059,01
13.11.2025 15:30;13.11.2025 15:45;16.255,35;16.262,84;7,50;8.233,56
13.11.2025 15:45;13.11.2025 16:00;16.174,24;16.204,77;30,53;8.397,09
13.11.2025 16:00;13.11.2025 16:15;16.423,85;16.479,01;55,16;8.998,43
13.11.2025 16:15;13.11.2025 16:30;16.556,46;16.681,42;124,97;9.194,06
13.11.2025 16:30;13.11.2025 16:45;16.687,97;16.838,64;150,67;9.382,51
13.11.2025 16:45;13.11.2025 17:00;16.778,81;16.883,00;104,19;9.486,49
13.11.2025 17:00;13.11.2025 17:15;16.940,15;16.943,89;3,74;9.671,42
13.11.2025 17:15;13.11.2025 17:30;17.092,54;17.094,12;1,57;9.891,07
13.11.2025 17:30;13.11.2025 17:45;17.250,19;17.251,72;1,52;10.134,81
13.11.2025 17:45;13.11.2025 18:00;17.231,41;17.232,92;1,51;10.167,60
13.11.2025 18:00;13.11.2025 18:15;17.121,18;17.126,66;5,48;10.094,45
13.11.2025 18:15;13.11.2025 18:30;17.114,00;17.118,64;4,64;10.272,50
13.11.2025 18:30;13.11.2025 18:45;16.989,30;16.993,14;3,84;10.347,70
13.11.2025 18:45;13.11.2025 19:00;16.824,60;16.828,78;4,18;10.384,06
13.11.2025 19:00;13.11.2025 19:15;16.692,93;16.721,25;28,32;10.490,42
13.11.2025 19:15;13.11.2025 19:30;16.383,64;16.392,43;8,79;10.517,14
13.11.2025 19:30;13.11.2025 19:45;16.174,95;16.180,76;5,81;10.522,12
13.11.2025 19:45;13.11.2025 20:00;16.067,01;16.071,00;3,99;10.563,61
13.11.2025 20:00;13.11.2025 20:15;15.807,17;15.872,19;65,02;10.367,44
13.11.2025 20:15;13.11.2025 20:30;15.637,00;15.651,97;14,97;10.356,84
13.11.2025 20:30;13.11.2025 20:45;15.334,92;15.351,43;16,51;10.185,19
13.11.2025 20:45;13.11.2025 21:00;15.099,38;15.111,75;12,37;10.158,77
13.11.2025 21:00;13.11.2025 21:15;14.855,47;14.863,23;7,76;10.166,80
13.11.2025 21:15;13.11.2025 21:30;14.741,20;14.770,25;29,05;10.233,39
13.11.2025 21:30;13.11.2025 21:45;14.499,67;14.571,91;72,25;10.134,74
13.11.2025 21:45;13.11.2025 22:00;14.237,33;14.316,73;79,40;10.022,85
13.11.2025 22:00;13.11.2025 22:15;14.038,39;14.050,07;11,68;10.147,08
13.11.2025 22:15;13.11.2025 22:30;13.845,55;13.862,25;16,70;10.200,52
13.11.2025 22:30;13.11.2025 22:45;13.599,16;13.684,96;85,80;10.125,29
13.11.2025 22:45;13.11.2025 23:00;13.297,62;13.462,49;164,87;9.973,25
13.11.2025 23:00;13.11.2025 23:15;12.996,63;13.023,55;26,92;9.803,12
13.11.2025 23:15;13.11.2025 23:30;12.771,31;12.840,42;69,10;9.587,06
13.11.2025 23:30;13.11.2025 23:45;12.661,91;12.805,48;143,57;9.493,41
13.11.2025 23:45;14.11.2025 00:00;12.437,43;12.615,49;178,06;9.387,85
14.11.2025 00:00;14.11.2025 00:15;12.140,07;12.197,11;57,04;9.322,38
14.11.2025 00:15;14.11.2025 00:30;11.951,21;12.015,57;64,36;9.235,72
14.11.2025 00:30;14.11.2025 00:45;11.789,89;12.145,76;355,86;9.170,29
14.11.2025 00:45;14.11.2025 01:00;11.589,20;11.975,33;386,13;9.065,51
14.11.2025 01:00;14.11.2025 01:15;11.484,91;11.617,95;133,04;9.019,13
14.11.2025 01:15;14.11.2025 01:30;11.446,06;11.603,56;157,50;9.065,20
14.11.2025 01:30;14.11.2025 01:45;11.304,90;11.669,77;364,87;8.980,24
14.11.2025 01:45;14.11.2025 02:00;11.190,86;11.572,61;381,75;8.917,90
14.11.2025 02:00;14.11.2025 02:15;11.184,67;11.614,36;429,69;8.904,78
14.11.2025 02:15;14.11.2025 02:30;11.263,24;11.718,20;454,96;9.028,55
14.11.2025 02:30;14.11.2025 02:45;11.306,17;11.765,79;459,62;9.119,59
14.11.2025 02:45;14.11.2025 03:00;11.309,48;11.576,39;266,91;9.121,63
14.11.2025 03:00;14.11.2025 03:15;11.334,91;11.593,60;258,69;9.052,57
14.11.2025 03:15;14.11.2025 03:30;11.333,97;11.551,30;217,33;9.016,72
14.11.2025 03:30;14.11.2025 03:45;11.388,10;11.605,14;217,03;9.058,69
14.11.2025 03:45;14.11.2025 04:00;11.359,19;11.580,61;221,42;8.992,02
14.11.2025 04:00;14.11.2025 04:15;11.520,73;11.754,12;233,39;9.146,67
14.11.2025 04:15;14.11.2025 04:30;11.552,07;11.776,24;224,16;9.182,82
14.11.2025 04:30;14.11.2025 04:45;11.758,30;11.990,03;231,73;9.406,23
14.11.2025 04:45;14.11.2025 05:00;11.914,50;12.157,85;243,34;9.593,11
14.11.2025 05:00;14.11.2025 05:15;12.192,11;12.513,41;321,30;9.848,61
14.11.2025 05:15;14.11.2025 05:30;12.413,60;12.748,91;335,31;9.970,82
14.11.2025 05:30;14.11.2025 05:45;12.770,95;12.957,92;186,97;10.280,42
14.11.2025 05:45;14.11.2025 06:00;13.240,64;13.291,00;50,36;10.742,11
14.11.2025 06:00;14.11.2025 06:15;13.905,10;13.911,78;6,68;11.347,57
14.11.2025 06:15;14.11.2025 06:30;14.433,92;14.437,61;3,70;11.861,15
14.11.2025 06:30;14.11.2025 06:45;14.845,03;14.853,05;8,02;12.191,37
14.11.2025 06:45;14.11.2025 07:00;15.239,64;15.278,84;39,20;12.450,42
14.11.2025 07:00;14.11.2025 07:15;15.616,07;15.653,89;37,81;12.698,97
14.11.2025 07:15;14.11.2025 07:30;15.877,26;15.904,61;27,34;12.804,76
14.11.2025 07:30;14.11.2025 07:45;15.975,42;16.004,67;29,25;12.657,94
14.11.2025 07:45;14.11.2025 08:00;16.124,82;16.143,33;18,51;12.402,27
14.11.2025 08:00;14.11.2025 08:15;16.361,45;16.361,47;0,02;12.255,05
14.11.2025 08:15;14.11.2025 08:30;16.632,46;16.632,86;0,39;12.156,55
14.11.2025 08:30;14.11.2025 08:45;16.771,62;16.773,74;2,13;11.886,17
14.11.2025 08:45;14.11.2025 09:00;16.899,53;16.925,86;26,33;11.664,86
14.11.2025 09:00;14.11.2025 09:15;16.856,00;16.861,55;5,56;11.349,72
14.11.2025 09:15;14.11.2025 09:30;16.860,58;16.868,46;7,88;11.059,86
14.11.2025 09:30;14.11.2025 09:45;16.876,84;16.879,78;2,93;10.770,25
14.11.2025 09:45;14.11.2025 10:00;17.039,22;17.041,73;2,51;10.706,70
14.11.2025 10:00;14.11.2025 10:15;17.048,36;17.049,83;1,46;10.591,49
14.11.2025 10:15;14.11.2025 10:30;17.092,47;17.094,23;1,76;10.567,63
14.11.2025 10:30;14.11.2025 10:45;17.085,66;17.089,81;4,15;10.485,50
14.11.2025 10:45;14.11.2025 11:00;17.090,69;17.138,92;48,23;10.418,38
14.11.2025 11:00;14.11.2025 11:15;17.100,64;17.104,72;4,07;10.348,68
14.11.2025 11:15;14.11.2025 11:30;17.051,48;17.054,55;3,07;10.249,69
14.11.2025 11:30;14.11.2025 11:45;17.039,84;17.045,86;6,02;10.266,12
14.11.2025 11:45;14.11.2025 12:00;17.104,47;17.153,53;49,06;10.444,19
14.11.2025 12:00;14.11.2025 12:15;16.981,45;16.986,53;5,07;10.421,99
14.11.2025 12:15;14.11.2025 12:30;16.841,10;16.847,78;6,68;10.321,42
14.11.2025 12:30;14.11.2025 12:45;16.843,43;16.847,62;4,19;10.377,75
14.11.2025 12:45;14.11.2025 13:00;16.689,69;16.696,18;6,49;10.327,32
14.11.2025 13:00;14.11.2025 13:15;16.529,12;16.534,32;5,20;10.235,34
14.11.2025 13:15;14.11.2025 13:30;16.479,31;16.483,55;4,24;10.284,37
