Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
11.11.2024 02:30;11.11.2024 02:45;10.618,00;11.770,00;1.152,00;8.932,75
11.11.2024 02:45;11.11.2024 03:00;10.665,50;11.841,00;1.175,50;8.943,75
11.11.2024 03:00;11.11.2024 03:15;10.730,25;11.924,75;1.194,50;8.976,50
11.11.2024 03:15;11.11.2024 03:30;10.795,50;11.969,50;1.174,00;9.067,25
11.11.2024 03:30;11.11.2024 03:45;10.839,25;11.961,75;1.122,50;9.106,00
11.11.2024 03:45;11.11.2024 04:00;10.891,00;12.029,00;1.138,00;9.095,00
11.11.2024 04:00;11.11.2024 04:15;11.088,25;11.838,00;749,75;9.348,75
11.11.2024 04:15;11.11.2024 04:30;11.283,25;12.352,75;1.069,50;9.419,75
11.11.2024 04:30;11.11.2024 04:45;11.527,50;12.583,75;1.056,25;9.495,75
11.11.2024 04:45;11.11.2024 05:00;11.638,25;12.682,00;1.043,75;9.446,50
11.11.2024 05:00;11.11.2024 05:15;12.028,50;12.753,50;725,00;9.836,25
11.11.2024 05:15;11.11.2024 05:30;12.248,75;12.998,00;749,25;9.939,25
11.11.2024 05:30;11.11.2024 05:45;12.566,75;13.244,25;677,50;10.141,75
11.11.2024 05:45;11.11.2024 06:00;13.049,75;13.717,25;667,50;10.510,00
11.11.2024 06:00;11.11.2024 06:15;13.987,75;14.752,50;764,75;11.329,75
11.11.2024 06:15;11.11.2024 06:30;14.501,25;14.793,25;292,00;11.791,25
11.11.2024 06:30;11.11.2024 06:45;14.935,75;15.014,50;78,75;12.193,75
11.11.2024 06:45;11.11.2024 07:00;15.303,25;15.353,75;50,50;12.476,50
11.11.2024 07:00;11.11.2024 07:15;15.709,75;15.760,25;50,50;12.930,50
11.11.2024 07:15;11.11.2024 07:30;16.003,50;16.010,50;7,00;13.176,75
11.11.2024 07:30;11.11.2024 07:45;16.257,75;16.262,00;4,25;13.356,25
11.11.2024 07:45;11.11.2024 08:00;16.470,75;16.475,25;4,50;13.459,75
11.11.2024 08:00;11.11.2024 08:15;16.642,50;16.646,75;4,25;13.430,00
11.11.2024 08:15;11.11.2024 08:30;16.759,00;16.763,50;4,50;13.410,75
11.11.2024 08:30;11.11.2024 08:45;16.964,00;16.968,75;4,75;13.530,50
11.11.2024 08:45;11.11.2024 09:00;17.007,75;17.011,25;3,50;13.491,50
11.11.2024 09:00;11.11.2024 09:15;16.879,50;16.883,75;4,25;13.224,50
11.11.2024 09:15;11.11.2024 09:30;16.899,75;16.904,00;4,25;13.199,25
11.11.2024 09:30;11.11.2024 09:45;17.103,00;17.107,25;4,25;13.365,25
11.11.2024 09:45;11.11.2024 10:00;17.177,00;17.180,25;3,25;13.422,00
11.11.2024 10:00;11.11.2024 10:15;17.214,50;17.218,50;4,00;13.438,00
11.11.2024 10:15;11.11.2024 10:30;17.180,50;17.184,75;4,25;13.369,50
11.11.2024 10:30;11.11.2024 10:45;17.192,00;17.196,00;4,00;13.376,00
11.11.2024 10:45;11.11.2024 11:00;17.259,25;17.262,75;3,50;13.428,25
11.11.2024 11:00;11.11.2024 11:15;17.156,00;17.158,25;2,25;13.351,50
11.11.2024 11:15;11.11.2024 11:30;17.144,75;17.154,50;9,75;13.204,25
11.11.2024 11:30;11.11.2024 11:45;17.265,50;17.296,25;30,75;13.251,75
11.11.2024 11:45;11.11.2024 12:00;17.278,25;17.331,75;53,50;13.132,00
11.11.2024 12:00;11.11.2024 12:15;17.207,00;17.310,25;103,25;13.029,25
11.11.2024 12:15;11.11.2024 12:30;17.175,25;17.178,25;3,00;12.940,50
11.11.2024 12:30;11.11.2024 12:45;17.161,25;17.164,25;3,00;12.919,50
11.11.2024 12:45;11.11.2024 13:00;17.139,50;17.142,25;2,75;12.897,25
11.11.2024 13:00;11.11.2024 13:15;17.242,50;17.245,50;3,00;13.083,75
11.11.2024 13:15;11.11.2024 13:30;17.151,25;17.154,25;3,00;13.042,00
11.11.2024 13:30;11.11.2024 13:45;16.992,75;16.995,75;3,00;12.963,25
11.11.2024 13:45;11.11.2024 14:00;16.841,00;16.844,75;3,75;12.912,00
11.11.2024 14:00;11.11.2024 14:15;16.707,25;16.742,75;35,50;12.789,75
11.11.2024 14:15;11.11.2024 14:30;16.707,50;16.725,50;18,00;12.857,75
11.11.2024 14:30;11.11.2024 14:45;16.707,00;16.725,00;18,00;12.938,50
11.11.2024 14:45;11.11.2024 15:00;16.658,00;16.676,25;18,25;13.043,00
11.11.2024 15:00;11.11.2024 15:15;16.698,00;16.716,25;18,25;13.217,50
11.11.2024 15:15;11.11.2024 15:30;16.672,25;16.690,25;18,00;13.244,25
11.11.2024 15:30;11.11.2024 15:45;16.584,50;16.588,00;3,50;13.259,00
11.11.2024 15:45;11.11.2024 16:00;16.544,00;16.546,75;2,75;13.300,50
11.11.2024 16:00;11.11.2024 16:15;16.592,75;16.594,50;1,75;13.281,75
11.11.2024 16:15;11.11.2024 16:30;16.531,75;16.533,50;1,75;13.186,25
11.11.2024 16:30;11.11.2024 16:45;16.631,75;16.633,25;1,50;13.297,50
11.11.2024 16:45;11.11.2024 17:00;16.817,00;16.818,50;1,50;13.498,25
11.11.2024 17:00;11.11.2024 17:15;16.948,50;16.949,50;1,00;13.579,50
11.11.2024 17:15;11.11.2024 17:30;16.936,50;16.937,75;1,25;13.537,75
11.11.2024 17:30;11.11.2024 17:45;16.960,00;16.961,25;1,25;13.459,50
11.11.2024 17:45;11.11.2024 18:00;17.001,75;17.003,00;1,25;13.472,25
11.11.2024 18:00;11.11.2024 18:15;16.977,25;16.978,50;1,25;13.466,75
11.11.2024 18:15;11.11.2024 18:30;16.980,00;16.981,25;1,25;13.482,50
11.11.2024 18:30;11.11.2024 18:45;16.956,50;16.979,25;22,75;13.472,00
11.11.2024 18:45;11.11.2024 19:00;16.857,25;16.858,75;1,50;13.415,50
11.11.2024 19:00;11.11.2024 19:15;16.758,50;16.760,25;1,75;13.353,50
11.11.2024 19:15;11.11.2024 19:30;16.579,25;16.617,00;37,75;13.189,25
11.11.2024 19:30;11.11.2024 19:45;16.528,00;16.565,75;37,75;13.126,50
11.11.2024 19:45;11.11.2024 20:00;16.306,75;16.330,50;23,75;12.908,25
11.11.2024 20:00;11.11.2024 20:15;16.018,25;16.042,00;23,75;12.598,00
11.11.2024 20:15;11.11.2024 20:30;15.802,25;15.825,75;23,50;12.449,75
11.11.2024 20:30;11.11.2024 20:45;15.641,00;15.668,50;27,50;12.366,75
11.11.2024 20:45;11.11.2024 21:00;15.411,00;15.600,25;189,25;12.168,50
11.11.2024 21:00;11.11.2024 21:15;15.159,00;15.330,00;171,00;11.956,25
11.11.2024 21:15;11.11.2024 21:30;14.891,00;15.080,50;189,50;11.759,00
11.11.2024 21:30;11.11.2024 21:45;14.618,50;14.958,50;340,00;11.548,50
11.11.2024 21:45;11.11.2024 22:00;14.411,75;14.828,00;416,25;11.389,25
11.11.2024 22:00;11.11.2024 22:15;14.310,50;14.617,50;307,00;11.349,25
11.11.2024 22:15;11.11.2024 22:30;14.046,00;14.401,25;355,25;11.095,00
11.11.2024 22:30;11.11.2024 22:45;13.746,75;14.192,75;446,00;10.891,75
11.11.2024 22:45;11.11.2024 23:00;13.484,25;14.054,25;570,00;10.721,25
11.11.2024 23:00;11.11.2024 23:15;13.246,25;14.026,25;780,00;10.501,25
11.11.2024 23:15;11.11.2024 23:30;13.025,00;13.880,00;855,00;10.340,50
11.11.2024 23:30;11.11.2024 23:45;12.799,75;13.703,75;904,00;10.178,25
11.11.2024 23:45;12.11.2024 00:00;12.651,75;13.600,25;948,50;10.075,25
12.11.2024 00:00;12.11.2024 00:15;12.326,75;13.254,75;928,00;9.787,75
12.11.2024 00:15;12.11.2024 00:30;12.268,00;13.357,50;1.089,50;9.764,50
12.11.2024 00:30;12.11.2024 00:45;12.154,25;13.410,50;1.256,25;9.589,25
12.11.2024 00:45;12.11.2024 01:00;12.130,50;13.428,75;1.298,25;9.622,00
12.11.2024 01:00;12.11.2024 01:15;12.084,00;13.305,50;1.221,50;9.639,25
12.11.2024 01:15;12.11.2024 01:30;12.008,75;13.309,00;1.300,25;9.665,50
12.11.2024 01:30;12.11.2024 01:45;11.977,50;13.312,50;1.335,00;9.690,00
12.11.2024 01:45;12.11.2024 02:00;11.823,50;13.170,50;1.347,00;9.599,25
12.11.2024 02:00;12.11.2024 02:15;11.692,00;13.006,75;1.314,75;9.534,00
12.11.2024 02:15;12.11.2024 02:30;11.663,25;13.002,25;1.339,00;9.576,25
12.11.2024 02:30;12.11.2024 02:45;11.676,75;13.007,50;1.330,75;9.655,50
12.11.2024 02:45;12.11.2024 03:00;11.787,50;13.128,75;1.341,25;9.825,00
12.11.2024 03:00;12.11.2024 03:15;11.812,00;13.172,25;1.360,25;9.862,00
12.11.2024 03:15;12.11.2024 03:30;11.853,25;13.181,00;1.327,75;9.920,50
12.11.2024 03:30;12.11.2024 03:45;11.877,75;13.187,00;1.309,25;10.035,25
12.11.2024 03:45;12.11.2024 04:00;11.891,25;13.171,50;1.280,25;10.098,00
12.11.2024 04:00;12.11.2024 04:15;12.074,75;13.361,25;1.286,50;10.342,75
12.11.2024 04:15;12.11.2024 04:30;12.048,25;13.352,25;1.304,00;10.385,50
12.11.2024 04:30;12.11.2024 04:45;12.176,50;13.413,25;1.236,75;10.568,75
12.11.2024 04:45;12.11.2024 05:00;12.305,50;13.501,50;1.196,00;10.703,75
12.11.2024 05:00;12.11.2024 05:15;12.560,50;13.719,75;1.159,25;10.977,25
12.11.2024 05:15;12.11.2024 05:30;12.688,25;13.730,75;1.042,50;11.112,25
12.11.2024 05:30;12.11.2024 05:45;12.968,00;13.793,75;825,75;11.419,50
12.11.2024 05:45;12.11.2024 06:00;13.360,25;14.038,00;677,75;11.835,75
12.11.2024 06:00;12.11.2024 06:15;14.018,75;14.827,00;808,25;12.497,25
12.11.2024 06:15;12.11.2024 06:30;14.441,75;14.796,75;355,00;12.930,50
12.11.2024 06:30;12.11.2024 06:45;14.872,00;14.970,50;98,50;13.355,75
12.11.2024 06:45;12.11.2024 07:00;15.247,50;15.299,25;51,75;13.725,75
12.11.2024 07:00;12.11.2024 07:15;15.588,75;15.620,50;31,75;14.089,50
12.11.2024 07:15;12.11.2024 07:30;15.818,00;15.828,00;10,00;14.310,25
12.11.2024 07:30;12.11.2024 07:45;16.014,00;16.099,25;85,25;14.491,75
12.11.2024 07:45;12.11.2024 08:00;16.136,25;16.221,00;84,75;14.579,75
12.11.2024 08:00;12.11.2024 08:15;16.241,75;16.243,75;2,00;14.628,50
12.11.2024 08:15;12.11.2024 08:30;16.400,50;16.402,75;2,25;14.707,25
12.11.2024 08:30;12.11.2024 08:45;16.479,00;16.501,75;22,75;14.708,75
12.11.2024 08:45;12.11.2024 09:00;16.551,50;16.613,75;62,25;14.697,75
12.11.2024 09:00;12.11.2024 09:15;16.466,75;16.485,00;18,25;14.537,50
12.11.2024 09:15;12.11.2024 09:30;16.498,50;16.499,25;0,75;14.505,75
12.11.2024 09:30;12.11.2024 09:45;16.560,00;16.560,75;0,75;14.494,00
12.11.2024 09:45;12.11.2024 10:00;16.634,50;16.635,50;1,00;14.482,50
12.11.2024 10:00;12.11.2024 10:15;16.634,50;16.636,50;2,00;14.446,25
12.11.2024 10:15;12.11.2024 10:30;16.666,50;16.669,00;2,50;14.428,75
12.11.2024 10:30;12.11.2024 10:45;16.752,00;16.765,50;13,50;14.447,50
12.11.2024 10:45;12.11.2024 11:00;16.806,75;16.809,50;2,75;14.420,25
12.11.2024 11:00;12.11.2024 11:15;16.849,00;16.851,50;2,50;14.370,00
12.11.2024 11:15;12.11.2024 11:30;16.887,00;16.903,00;16,00;14.319,00
12.11.2024 11:30;12.11.2024 11:45;16.973,50;17.028,00;54,50;14.349,75
12.11.2024 11:45;12.11.2024 12:00;17.104,75;17.194,50;89,75;14.418,00
12.11.2024 12:00;12.11.2024 12:15;16.956,00;17.045,75;89,75;14.221,50
12.11.2024 12:15;12.11.2024 12:30;16.990,00;17.099,50;109,50;14.269,75
12.11.2024 12:30;12.11.2024 12:45;17.056,50;17.150,50;94,00;14.371,25
12.11.2024 12:45;12.11.2024 13:00;17.022,25;17.110,75;88,50;14.336,00
12.11.2024 13:00;12.11.2024 13:15;17.062,50;17.151,50;89,00;14.468,00
12.11.2024 13:15;12.11.2024 13:30;16.928,75;17.017,75;89,00;14.431,50
12.11.2024 13:30;12.11.2024 13:45;16.830,75;16.902,00;71,25;14.436,75
12.11.2024 13:45;12.11.2024 14:00;16.607,25;16.609,25;2,00;14.312,50
12.11.2024 14:00;12.11.2024 14:15;16.490,50;16.492,50;2,00;14.295,75
12.11.2024 14:15;12.11.2024 14:30;16.498,25;16.499,50;1,25;14.406,00
12.11.2024 14:30;12.11.2024 14:45;16.497,00;16.498,00;1,00;14.531,00
12.11.2024 14:45;12.11.2024 15:00;16.502,75;16.503,50;0,75;14.650,00
12.11.2024 15:00;12.11.2024 15:15;16.459,75;16.460,25;0,50;14.712,25
12.11.2024 15:15;12.11.2024 15:30;16.410,00;16.410,50;0,50;14.780,00
12.11.2024 15:30;12.11.2024 15:45;16.376,75;16.377,25;0,50;14.843,75
12.11.2024 15:45;12.11.2024 16:00;16.318,50;16.319,50;1,00;14.847,00
12.11.2024 16:00;12.11.2024 16:15;16.315,50;16.316,25;0,75;14.862,50
12.11.2024 16:15;12.11.2024 16:30;16.388,75;16.390,25;1,50;14.916,75
12.11.2024 16:30;12.11.2024 16:45;16.522,75;16.523,50;0,75;15.033,25
12.11.2024 16:45;12.11.2024 17:00;16.670,50;16.671,25;0,75;15.158,75
12.11.2024 17:00;12.11.2024 17:15;16.832,75;16.833,25;0,50;15.296,75
12.11.2024 17:15;12.11.2024 17:30;16.919,25;16.919,75;0,50;15.368,00
12.11.2024 17:30;12.11.2024 17:45;16.952,75;16.953,25;0,50;15.399,25
12.11.2024 17:45;12.11.2024 18:00;16.958,00;16.958,50;0,50;15.423,50
12.11.2024 18:00;12.11.2024 18:15;16.973,50;16.974,50;1,00;15.439,50
12.11.2024 18:15;12.11.2024 18:30;16.827,75;16.829,75;2,00;15.274,00
12.11.2024 18:30;12.11.2024 18:45;16.759,25;16.761,00;1,75;15.181,00
12.11.2024 18:45;12.11.2024 19:00;16.677,00;16.678,25;1,25;15.095,75
12.11.2024 19:00;12.11.2024 19:15;16.591,50;16.592,50;1,00;15.035,75
12.11.2024 19:15;12.11.2024 19:30;16.438,75;16.439,75;1,00;14.903,50
12.11.2024 19:30;12.11.2024 19:45;16.308,50;16.309,50;1,00;14.798,25
12.11.2024 19:45;12.11.2024 20:00;16.151,75;16.153,25;1,50;14.681,75
12.11.2024 20:00;12.11.2024 20:15;15.817,75;15.818,75;1,00;14.366,00
12.11.2024 20:15;12.11.2024 20:30;15.575,75;15.578,50;2,75;14.139,50
12.11.2024 20:30;12.11.2024 20:45;15.337,50;15.340,50;3,00;13.954,25
12.11.2024 20:45;12.11.2024 21:00;15.109,25;15.113,00;3,75;13.772,25
12.11.2024 21:00;12.11.2024 21:15;14.924,50;15.035,75;111,25;13.619,75
12.11.2024 21:15;12.11.2024 21:30;14.659,00;14.704,25;45,25;13.393,75
12.11.2024 21:30;12.11.2024 21:45;14.454,25;14.518,00;63,75;13.213,50
12.11.2024 21:45;12.11.2024 22:00;14.196,50;14.411,25;214,75;12.982,25
12.11.2024 22:00;12.11.2024 22:15;14.032,75;14.049,75;17,00;12.853,50
12.11.2024 22:15;12.11.2024 22:30;13.793,50;13.902,00;108,50;12.610,00
12.11.2024 22:30;12.11.2024 22:45;13.673,75;13.847,00;173,25;12.513,50
12.11.2024 22:45;12.11.2024 23:00;13.523,00;13.806,75;283,75;12.403,75
12.11.2024 23:00;12.11.2024 23:15;13.344,50;14.021,25;676,75;12.265,00
12.11.2024 23:15;12.11.2024 23:30;13.026,75;13.669,00;642,25;11.975,50
12.11.2024 23:30;12.11.2024 23:45;12.813,25;13.497,25;684,00;11.797,00
12.11.2024 23:45;13.11.2024 00:00;12.486,50;13.295,75;809,25;11.475,00
13.11.2024 00:00;13.11.2024 00:15;12.353,50;13.215,75;862,25;11.358,50
13.11.2024 00:15;13.11.2024 00:30;12.176,25;13.018,00;841,75;11.193,50
13.11.2024 00:30;13.11.2024 00:45;12.071,25;13.084,50;1.013,25;11.108,50
13.11.2024 00:45;13.11.2024 01:00;11.946,50;13.014,25;1.067,75;10.996,75
13.11.2024 01:00;13.11.2024 01:15;11.889,50;13.083,00;1.193,50;10.971,50
13.11.2024 01:15;13.11.2024 01:30;11.830,50;13.017,75;1.187,25;10.928,75
13.11.2024 01:30;13.11.2024 01:45;11.773,00;13.011,00;1.238,00;10.851,25
13.11.2024 01:45;13.11.2024 02:00;11.704,25;12.984,25;1.280,00;10.775,50
13.11.2024 02:00;13.11.2024 02:15;11.601,75;12.824,25;1.222,50;10.680,00
13.11.2024 02:15;13.11.2024 02:30;11.543,00;12.829,75;1.286,75;10.600,00
13.11.2024 02:30;13.11.2024 02:45;11.537,75;12.802,50;1.264,75;10.576,25
13.11.2024 02:45;13.11.2024 03:00;11.560,25;12.854,00;1.293,75;10.596,75
13.11.2024 03:00;13.11.2024 03:15;11.655,00;12.985,00;1.330,00;10.703,25
13.11.2024 03:15;13.11.2024 03:30;11.688,75;12.958,50;1.269,75;10.756,25
13.11.2024 03:30;13.11.2024 03:45;11.709,75;13.030,00;1.320,25;10.771,00
13.11.2024 03:45;13.11.2024 04:00;11.717,00;12.997,50;1.280,50;10.768,50
13.11.2024 04:00;13.11.2024 04:15;11.949,00;13.221,25;1.272,25;10.990,50
13.11.2024 04:15;13.11.2024 04:30;12.000,75;13.231,00;1.230,25;11.052,50
13.11.2024 04:30;13.11.2024 04:45;12.089,75;13.275,50;1.185,75;11.172,75
13.11.2024 04:45;13.11.2024 05:00;12.196,25;13.300,00;1.103,75;11.248,25
13.11.2024 05:00;13.11.2024 05:15;12.650,50;13.788,50;1.138,00;11.666,25
13.11.2024 05:15;13.11.2024 05:30;12.806,75;13.876,25;1.069,50;11.793,25
13.11.2024 05:30;13.11.2024 05:45;13.058,50;13.900,25;841,75;11.962,25
13.11.2024 05:45;13.11.2024 06:00;13.321,25;14.005,50;684,25;12.181,50
13.11.2024 06:00;13.11.2024 06:15;14.185,50;14.666,00;480,50;12.933,25
13.11.2024 06:15;13.11.2024 06:30;14.661,00;14.915,25;254,25;13.341,50
13.11.2024 06:30;13.11.2024 06:45;15.062,75;15.089,00;26,25;13.685,00
13.11.2024 06:45;13.11.2024 07:00;15.408,00;15.426,00;18,00;13.967,75
13.11.2024 07:00;13.11.2024 07:15;15.899,75;15.944,50;44,75;14.371,00
13.11.2024 07:15;13.11.2024 07:30;16.080,00;16.083,25;3,25;14.556,50
13.11.2024 07:30;13.11.2024 07:45;16.223,75;16.227,00;3,25;14.582,00
13.11.2024 07:45;13.11.2024 08:00;16.409,00;16.412,25;3,25;14.693,50
13.11.2024 08:00;13.11.2024 08:15;16.575,00;16.577,00;2,00;14.887,00
13.11.2024 08:15;13.11.2024 08:30;16.643,25;16.645,25;2,00;14.962,00
13.11.2024 08:30;13.11.2024 08:45;16.720,50;16.722,25;1,75;15.086,50
13.11.2024 08:45;13.11.2024 09:00;16.771,50;16.773,25;1,75;15.049,50
13.11.2024 09:00;13.11.2024 09:15;16.758,25;16.759,75;1,50;14.862,50
13.11.2024 09:15;13.11.2024 09:30;16.753,50;16.754,25;0,75;14.749,00
13.11.2024 09:30;13.11.2024 09:45;16.857,25;16.858,25;1,00;14.760,50
13.11.2024 09:45;13.11.2024 10:00;16.902,00;16.903,75;1,75;14.749,25
13.11.2024 10:00;13.11.2024 10:15;16.956,75;16.959,00;2,25;14.746,00
13.11.2024 10:15;13.11.2024 10:30;17.011,00;17.013,25;2,25;14.789,25
13.11.2024 10:30;13.11.2024 10:45;17.072,50;17.076,00;3,50;14.769,00
13.11.2024 10:45;13.11.2024 11:00;17.162,00;17.165,50;3,50;14.782,25
13.11.2024 11:00;13.11.2024 11:15;17.228,00;17.230,50;2,50;14.789,50
13.11.2024 11:15;13.11.2024 11:30;17.267,75;17.270,00;2,25;14.770,50
13.11.2024 11:30;13.11.2024 11:45;17.323,75;17.326,25;2,50;14.794,50
13.11.2024 11:45;13.11.2024 12:00;17.371,75;17.374,25;2,50;14.817,75
13.11.2024 12:00;13.11.2024 12:15;17.366,75;17.370,25;3,50;14.788,25
13.11.2024 12:15;13.11.2024 12:30;17.379,25;17.396,50;17,25;14.793,00
13.11.2024 12:30;13.11.2024 12:45;17.396,00;17.413,25;17,25;14.814,50
13.11.2024 12:45;13.11.2024 13:00;17.365,25;17.368,75;3,50;14.744,50
13.11.2024 13:00;13.11.2024 13:15;17.346,00;17.358,00;12,00;14.718,50
13.11.2024 13:15;13.11.2024 13:30;17.298,25;17.318,75;20,50;14.656,00
13.11.2024 13:30;13.11.2024 13:45;17.309,25;17.329,50;20,25;14.725,00
13.11.2024 13:45;13.11.2024 14:00;17.223,00;17.243,25;20,25;14.716,75
13.11.2024 14:00;13.11.2024 14:15;17.157,00;17.177,25;20,25;14.777,50
13.11.2024 14:15;13.11.2024 14:30;17.119,50;17.131,00;11,50;14.887,50
13.11.2024 14:30;13.11.2024 14:45;17.122,25;17.133,25;11,00;14.950,25
13.11.2024 14:45;13.11.2024 15:00;17.128,25;17.139,00;10,75;15.043,75
13.11.2024 15:00;13.11.2024 15:15;17.216,00;17.216,50;0,50;15.198,50
13.11.2024 15:15;13.11.2024 15:30;17.071,75;17.072,25;0,50;15.061,25
13.11.2024 15:30;13.11.2024 15:45;16.973,75;16.974,25;0,50;14.963,00
13.11.2024 15:45;13.11.2024 16:00;17.028,00;17.028,75;0,75;15.064,25
13.11.2024 16:00;13.11.2024 16:15;16.978,00;16.979,00;1,00;15.050,50
13.11.2024 16:15;13.11.2024 16:30;16.980,25;16.981,75;1,50;15.067,00
13.11.2024 16:30;13.11.2024 16:45;17.115,50;17.117,00;1,50;15.180,75
13.11.2024 16:45;13.11.2024 17:00;17.294,00;17.295,50;1,50;15.326,75
13.11.2024 17:00;13.11.2024 17:15;17.442,50;17.444,00;1,50;15.444,25
13.11.2024 17:15;13.11.2024 17:30;17.563,75;17.565,50;1,75;15.561,50
13.11.2024 17:30;13.11.2024 17:45;17.657,25;17.658,75;1,50;15.658,25
13.11.2024 17:45;13.11.2024 18:00;17.642,75;17.644,25;1,50;15.662,50
13.11.2024 18:00;13.11.2024 18:15;17.527,75;17.529,25;1,50;15.465,00
13.11.2024 18:15;13.11.2024 18:30;17.484,50;17.486,25;1,75;15.316,50
13.11.2024 18:30;13.11.2024 18:45;17.486,75;17.488,50;1,75;15.241,50
13.11.2024 18:45;13.11.2024 19:00;17.401,25;17.402,75;1,50;15.100,00
13.11.2024 19:00;13.11.2024 19:15;17.203,50;17.204,50;1,00;14.844,00
13.11.2024 19:15;13.11.2024 19:30;17.078,50;17.080,00;1,50;14.701,50
13.11.2024 19:30;13.11.2024 19:45;16.995,00;17.019,00;24,00;14.562,25
13.11.2024 19:45;13.11.2024 20:00;16.858,50;16.912,25;53,75;14.339,50
13.11.2024 20:00;13.11.2024 20:15;16.536,75;16.540,75;4,00;13.989,00
13.11.2024 20:15;13.11.2024 20:30;16.301,75;16.303,50;1,75;13.638,25
13.11.2024 20:30;13.11.2024 20:45;16.097,00;16.101,25;4,25;13.297,00
13.11.2024 20:45;13.11.2024 21:00;15.870,00;15.952,50;82,50;12.902,75
13.11.2024 21:00;13.11.2024 21:15;15.679,75;15.702,75;23,00;12.615,00
13.11.2024 21:15;13.11.2024 21:30;15.479,50;15.543,00;63,50;12.300,25
13.11.2024 21:30;13.11.2024 21:45;15.303,25;15.445,00;141,75;12.050,50
13.11.2024 21:45;13.11.2024 22:00;15.111,75;15.370,25;258,50;11.849,75
13.11.2024 22:00;13.11.2024 22:15;14.897,25;15.073,00;175,75;11.534,50
13.11.2024 22:15;13.11.2024 22:30;14.697,50;15.014,75;317,25;11.278,25
13.11.2024 22:30;13.11.2024 22:45;14.452,75;14.879,25;426,50;11.004,00
13.11.2024 22:45;13.11.2024 23:00;14.144,25;14.747,00;602,75;10.580,00
13.11.2024 23:00;13.11.2024 23:15;13.991,75;14.384,50;392,75;10.386,50
13.11.2024 23:15;13.11.2024 23:30;13.721,50;14.187,25;465,75;10.031,00
13.11.2024 23:30;13.11.2024 23:45;13.526,00;14.120,50;594,50;9.789,00
13.11.2024 23:45;14.11.2024 00:00;13.289,50;14.036,00;746,50;9.570,00
14.11.2024 00:00;14.11.2024 00:15;13.022,00;13.734,75;712,75;9.107,50
14.11.2024 00:15;14.11.2024 00:30;12.866,00;13.671,75;805,75;8.900,75
14.11.2024 00:30;14.11.2024 00:45;12.732,25;13.658,25;926,00;8.690,25
14.11.2024 00:45;14.11.2024 01:00;12.657,75;13.688,75;1.031,00;8.536,25
14.11.2024 01:00;14.11.2024 01:15;12.532,75;13.410,50;877,75;8.344,25
14.11.2024 01:15;14.11.2024 01:30;12.464,00;13.449,00;985,00;8.183,75
14.11.2024 01:30;14.11.2024 01:45;12.428,75;13.462,00;1.033,25;8.077,75
14.11.2024 01:45;14.11.2024 02:00;12.461,75;13.555,50;1.093,75;8.004,75
14.11.2024 02:00;14.11.2024 02:15;12.364,50;13.431,25;1.066,75;7.867,00
14.11.2024 02:15;14.11.2024 02:30;12.314,00;13.499,50;1.185,50;7.788,50
14.11.2024 02:30;14.11.2024 02:45;12.316,25;13.613,75;1.297,50;7.804,50
14.11.2024 02:45;14.11.2024 03:00;12.286,25;13.608,00;1.321,75;7.820,25
14.11.2024 03:00;14.11.2024 03:15;12.326,50;13.641,50;1.315,00;7.837,00
14.11.2024 03:15;14.11.2024 03:30;12.235,75;13.563,00;1.327,25;7.682,50
14.11.2024 03:30;14.11.2024 03:45;12.350,75;13.665,75;1.315,00;7.759,25
14.11.2024 03:45;14.11.2024 04:00;12.377,00;13.683,50;1.306,50;7.742,75
14.11.2024 04:00;14.11.2024 04:15;12.394,00;13.614,50;1.220,50;7.709,25
14.11.2024 04:15;14.11.2024 04:30;12.396,00;13.551,75;1.155,75;7.664,25
14.11.2024 04:30;14.11.2024 04:45;12.583,75;13.709,25;1.125,50;7.831,50
14.11.2024 04:45;14.11.2024 05:00;12.762,75;13.856,25;1.093,50;7.987,00
14.11.2024 05:00;14.11.2024 05:15;13.130,50;14.223,25;1.092,75;8.381,50
14.11.2024 05:15;14.11.2024 05:30;13.221,25;14.290,50;1.069,25;8.503,50
14.11.2024 05:30;14.11.2024 05:45;13.541,50;14.450,00;908,50;8.829,25
14.11.2024 05:45;14.11.2024 06:00;13.881,75;14.637,75;756,00;9.211,25
14.11.2024 06:00;14.11.2024 06:15;14.594,00;15.510,50;916,50;9.815,00
14.11.2024 06:15;14.11.2024 06:30;15.108,00;15.721,50;613,50;10.289,75
14.11.2024 06:30;14.11.2024 06:45;15.432,50;15.819,25;386,75;10.608,50
14.11.2024 06:45;14.11.2024 07:00;15.729,25;15.945,25;216,00;10.944,75
14.11.2024 07:00;14.11.2024 07:15;16.270,75;16.549,25;278,50;11.387,00
14.11.2024 07:15;14.11.2024 07:30;16.538,75;16.723,75;185,00;11.633,25
14.11.2024 07:30;14.11.2024 07:45;16.831,25;16.953,00;121,75;11.855,75
14.11.2024 07:45;14.11.2024 08:00;17.036,00;17.044,00;8,00;12.046,00
14.11.2024 08:00;14.11.2024 08:15;17.298,00;17.301,75;3,75;12.299,50
14.11.2024 08:15;14.11.2024 08:30;17.454,00;17.457,50;3,50;12.447,00
